Year,Country Code,Current Amount2,Aid_class,Funding Agency Acronym,Region
2013,MX,9000,Governance,DOI,Western Hemisphere
2013,MX,12285,Governance,DOI,Western Hemisphere
2013,MX,3960,Governance,DOI,Western Hemisphere
2013,MX,12890,Governance,DOI,Western Hemisphere
2013,MX,24750,Governance,DOI,Western Hemisphere
2013,MX,25000,Governance,DOI,Western Hemisphere
2013,MX,12500,Governance,DOI,Western Hemisphere
2013,MX,19920,Governance,DOI,Western Hemisphere
2013,MX,9900,Governance,DOI,Western Hemisphere
2013,MX,5390,Governance,DOI,Western Hemisphere
2013,MX,14814,Governance,DOI,Western Hemisphere
2013,MX,8653,Governance,DOI,Western Hemisphere
2013,MX,13357,Governance,DOI,Western Hemisphere
2013,MX,34695,Governance,DOI,Western Hemisphere
2013,MX,38000,Governance,DOI,Western Hemisphere
2013,MX,28531,Governance,DOI,Western Hemisphere
2013,MX,6000,Governance,DOI,Western Hemisphere
2013,MX,25000,Governance,DOI,Western Hemisphere
2013,MX,75000,Governance,DOI,Western Hemisphere
2013,MX,111633,Governance,DOI,Western Hemisphere
2013,MX,96000,Governance,DOI,Western Hemisphere
2013,MX,43000,Governance,DOI,Western Hemisphere
2013,MX,45000,Governance,DOI,Western Hemisphere
2013,MX,49000,Governance,DOI,Western Hemisphere
2013,MX,37000,Governance,DOI,Western Hemisphere
2013,MX,100532,Governance,IAF,Western Hemisphere
2013,MX,64825,Governance,IAF,Western Hemisphere
2013,MX,54450,Governance,IAF,Western Hemisphere
2013,MX,47656,Governance,IAF,Western Hemisphere
2013,MX,35500,Governance,IAF,Western Hemisphere
2013,MX,46532,Governance,IAF,Western Hemisphere
2013,MX,27154,Governance,DOI,Western Hemisphere
2013,MX,30000,Governance,DOI,Western Hemisphere
2013,MX,48095,Governance,DOI,Western Hemisphere
2013,MX,32217,Governance,DOI,Western Hemisphere
2013,MX,20000,Governance,DOI,Western Hemisphere
2013,MX,79646,Governance,DOI,Western Hemisphere
2013,MX,107878,Governance,USAID,Western Hemisphere
2013,MX,18150,Governance,USAID,Western Hemisphere
2013,MX,7500,Governance,DOI,Western Hemisphere
2013,MX,8000,Governance,DOI,Western Hemisphere
2013,MX,21800,Governance,DOI,Western Hemisphere
2013,MX,9991,Governance,DOI,Western Hemisphere
2013,MX,8561,Governance,DOI,Western Hemisphere
2013,MX,2324,Governance,USAID,Western Hemisphere
2013,MX,227743,Health and Population,State,Western Hemisphere
2013,MX,133378,Health and Population,State,Western Hemisphere
2013,MX,110303,Health and Population,State,Western Hemisphere
2013,MX,490455,Health and Population,State,Western Hemisphere
2013,MX,14999,Health and Population,TDA,Western Hemisphere
2013,MX,9991,Health and Population,State,Western Hemisphere
2013,MX,140032,Health and Population,USAID,Western Hemisphere
2013,MX,9789,Health and Population,AGR,Western Hemisphere
2013,MX,2300,Health and Population,AGR,Western Hemisphere
2013,MX,5000,Health and Population,AGR,Western Hemisphere
2013,MX,2089,Health and Population,FTC,Western Hemisphere
2013,MX,16000,Health and Population,State,Western Hemisphere
2013,MX,46300,Health and Population,State,Western Hemisphere
2013,MX,12576,Health and Population,State,Western Hemisphere
2013,MX,31670,Health and Population,State,Western Hemisphere
2013,MX,11570,Health and Population,State,Western Hemisphere
2013,MX,2753,Health and Population,State,Western Hemisphere
2013,MX,2990,Health and Population,State,Western Hemisphere
2013,MX,3857,Health and Population,State,Western Hemisphere
2013,MX,4365,Health and Population,State,Western Hemisphere
2013,MX,22030,Health and Population,State,Western Hemisphere
2013,MX,54935,Health and Population,PC,Western Hemisphere
2013,MX,85601,Health and Population,PC,Western Hemisphere
2013,MX,3467,Health and Population,PC,Western Hemisphere
2013,MX,27372,Health and Population,PC,Western Hemisphere
2013,MX,28906,Health and Population,PC,Western Hemisphere
2013,MX,9320,Health and Population,PC,Western Hemisphere
2013,MX,6956,Health and Population,DOJ,Western Hemisphere
2013,MX,82881,Health and Population,DOJ,Western Hemisphere
2013,MX,28240,Health and Population,DOJ,Western Hemisphere
2013,MX,22917,Health and Population,State,Western Hemisphere
2013,MX,8099,Health and Population,State,Western Hemisphere
2013,MX,4370,Health and Population,State,Western Hemisphere
2013,MX,1221,Health and Population,State,Western Hemisphere
2013,MX,195670,Health and Population,PC,Western Hemisphere
2013,MX,304893,Health and Population,PC,Western Hemisphere
2013,MX,12351,Health and Population,PC,Western Hemisphere
2013,MX,97493,Health and Population,PC,Western Hemisphere
2013,MX,102960,Health and Population,PC,Western Hemisphere
2013,MX,33198,Health and Population,PC,Western Hemisphere
2013,MX,3858,Health and Population,State,Western Hemisphere
2013,MX,18804,Health and Population,State,Western Hemisphere
2013,MX,10000,Health and Population,State,Western Hemisphere
2013,MX,22344,Health and Population,State,Western Hemisphere
2013,MX,2998641,Health and Population,State,Western Hemisphere
2013,MX,883,Health and Population,State,Western Hemisphere
2013,MX,47,Health and Population,USAID,Western Hemisphere
2013,MX,210000,Health and Population,TDA,Western Hemisphere
2013,MX,75150,Health and Population,TDA,Western Hemisphere
2013,MX,79000,Health and Population,TDA,Western Hemisphere
2013,MX,55000,Health and Population,TDA,Western Hemisphere
2013,MX,230854,Health and Population,PC,Western Hemisphere
2013,MX,359716,Health and Population,PC,Western Hemisphere
2013,MX,14571,Health and Population,PC,Western Hemisphere
2013,MX,115023,Health and Population,PC,Western Hemisphere
2013,MX,121473,Health and Population,PC,Western Hemisphere
2013,MX,39168,Health and Population,PC,Western Hemisphere
2013,MX,30389,Health and Population,State,Western Hemisphere
2013,MX,60779,Humanitarian,USAID,Western Hemisphere
2013,MX,30389,Humanitarian,USAID,Western Hemisphere
2013,MX,1000000,Humanitarian,USAID,Western Hemisphere
2013,MX,31500,Humanitarian,USAID,Western Hemisphere
2013,MX,113322,Humanitarian,USAID,Western Hemisphere
2013,MX,37800,Humanitarian,USAID,Western Hemisphere
2013,MX,13867,Humanitarian,State,Western Hemisphere
2013,MX,175215,Humanitarian,USAID,Western Hemisphere
2013,MX,40000,Humanitarian,AGR,Western Hemisphere
2013,MX,37800,Humanitarian,State,Western Hemisphere
2013,MX,613661,Other,DOD,Western Hemisphere
2013,MX,6646012,Other,DOD,Western Hemisphere
2013,MX,1239000,Other,DOD,Western Hemisphere
2013,MX,63328000,Other,DOD,Western Hemisphere
2014,MX,5342,Health and Population,USAID,Western Hemisphere
2014,MX,39600,Health and Population,USAID,Western Hemisphere
2014,MX,42249,Health and Population,USAID,Western Hemisphere
2014,MX,26550,Health and Population,USAID,Western Hemisphere
2014,MX,16800,Health and Population,USAID,Western Hemisphere
2014,MX,32200,Health and Population,USAID,Western Hemisphere
2014,MX,-1746,Health and Population,USAID,Western Hemisphere
2014,MX,18064,Health and Population,USAID,Western Hemisphere
2014,MX,36000,Health and Population,USAID,Western Hemisphere
2014,MX,148755,Health and Population,USAID,Western Hemisphere
2014,MX,2709,Health and Population,USAID,Western Hemisphere
2014,MX,150,Health and Population,USAID,Western Hemisphere
2014,MX,150,Health and Population,USAID,Western Hemisphere
2014,MX,730,Health and Population,USAID,Western Hemisphere
2014,MX,13758,Health and Population,USAID,Western Hemisphere
2014,MX,450,Health and Population,USAID,Western Hemisphere
2014,MX,50724,Health and Population,USAID,Western Hemisphere
2014,MX,110,Health and Population,USAID,Western Hemisphere
2014,MX,2086,Health and Population,USAID,Western Hemisphere
2014,MX,47782,Health and Population,USAID,Western Hemisphere
2014,MX,34072,Health and Population,USAID,Western Hemisphere
2014,MX,1036,Health and Population,USAID,Western Hemisphere
2014,MX,103667,Health and Population,State,Western Hemisphere
2014,MX,74649,Health and Population,USAID,Western Hemisphere
2014,MX,313929,Health and Population,USAID,Western Hemisphere
2014,MX,36745,Health and Population,USAID,Western Hemisphere
2014,MX,504229,Health and Population,USAID,Western Hemisphere
2014,MX,44964,Health and Population,USAID,Western Hemisphere
2014,MX,33672,Health and Population,USAID,Western Hemisphere
2014,MX,71834,Health and Population,USAID,Western Hemisphere
2014,MX,33600,Health and Population,USAID,Western Hemisphere
2014,MX,33400,Health and Population,USAID,Western Hemisphere
2014,MX,32070,Health and Population,USAID,Western Hemisphere
2014,MX,2042382,Health and Population,USAID,Western Hemisphere
2014,MX,2938,Health and Population,USAID,Western Hemisphere
2014,MX,611567,Health and Population,USAID,Western Hemisphere
2014,MX,226579,Health and Population,USAID,Western Hemisphere
2014,MX,71798,Health and Population,USAID,Western Hemisphere
2014,MX,374735,Health and Population,USAID,Western Hemisphere
2014,MX,1562,Health and Population,USAID,Western Hemisphere
2014,MX,1939,Health and Population,USAID,Western Hemisphere
2014,MX,14332,Health and Population,USAID,Western Hemisphere
2014,MX,37915,Agriculture,IAF,Western Hemisphere
2014,MX,212000,Agriculture,USAID,Western Hemisphere
2014,MX,76424,Agriculture,USAID,Western Hemisphere
2014,MX,532483,Agriculture,USAID,Western Hemisphere
2014,MX,124450,Agriculture,USAID,Western Hemisphere
2014,MX,140000,Agriculture,USAID,Western Hemisphere
2014,MX,2911493,Agriculture,USAID,Western Hemisphere
2014,MX,854561,Agriculture,USAID,Western Hemisphere
2014,MX,1165776,Agriculture,USAID,Western Hemisphere
2014,MX,443130,Agriculture,USAID,Western Hemisphere
2014,MX,17186,Agriculture,USAID,Western Hemisphere
2014,MX,487261,Agriculture,USAID,Western Hemisphere
2014,MX,85481,Agriculture,USAID,Western Hemisphere
2014,MX,325021,Agriculture,USAID,Western Hemisphere
2014,MX,484028,Agriculture,USAID,Western Hemisphere
2014,MX,422166,Agriculture,USAID,Western Hemisphere
2014,MX,794051,Agriculture,USAID,Western Hemisphere
2014,MX,296000,Agriculture,USAID,Western Hemisphere
2014,MX,487126,Agriculture,USAID,Western Hemisphere
2014,MX,500000,Agriculture,USAID,Western Hemisphere
2014,MX,25226,Agriculture,USAID,Western Hemisphere
2014,MX,6221893,Agriculture,USAID,Western Hemisphere
2014,MX,1844263,Agriculture,USAID,Western Hemisphere
2014,MX,12843820,Agriculture,USAID,Western Hemisphere
2014,MX,36613,Agriculture,USAID,Western Hemisphere
2014,MX,10982,Agriculture,State,Western Hemisphere
2014,MX,9000,Agriculture,TDA,Western Hemisphere
2014,MX,22448,Agriculture,State,Western Hemisphere
2014,MX,152665,Agriculture,USAID,Western Hemisphere
2014,MX,34997,Agriculture,TDA,Western Hemisphere
2014,MX,169612,Agriculture,TDA,Western Hemisphere
2014,MX,49314,Governance,TDA,Western Hemisphere
2014,MX,13479,Governance,TDA,Western Hemisphere
2014,MX,26953,Governance,TDA,Western Hemisphere
2014,MX,20318,Governance,DOI,Western Hemisphere
2014,MX,6312,Governance,DOI,Western Hemisphere
2014,MX,21938,Governance,State,Western Hemisphere
2014,MX,70720,Governance,USAID,Western Hemisphere
2014,MX,618085,Governance,USAID,Western Hemisphere
2014,MX,195229,Governance,USAID,Western Hemisphere
2014,MX,475882,Governance,USAID,Western Hemisphere
2014,MX,404136,Governance,USAID,Western Hemisphere
2014,MX,1765,Governance,USAID,Western Hemisphere
2014,MX,33612,Governance,USAID,Western Hemisphere
2014,MX,37749,Governance,USAID,Western Hemisphere
2014,MX,35126,Governance,USAID,Western Hemisphere
2014,MX,25128,Governance,USAID,Western Hemisphere
2014,MX,14494,Governance,DOI,Western Hemisphere
2014,MX,107942,Governance,TDA,Western Hemisphere
2014,MX,92685,Governance,USAID,Western Hemisphere
2014,MX,4870725,Governance,USAID,Western Hemisphere
2014,MX,106524,Governance,USAID,Western Hemisphere
2014,MX,6619,Governance,USAID,Western Hemisphere
2014,MX,6799,Governance,USAID,Western Hemisphere
2014,MX,14898,Governance,USAID,Western Hemisphere
2014,MX,6879,Governance,USAID,Western Hemisphere
2014,MX,5000,Governance,State,Western Hemisphere
2014,MX,20000,Governance,USAID,Western Hemisphere
2014,MX,30000,Governance,USAID,Western Hemisphere
2014,MX,409892,Governance,DOE,Western Hemisphere
2014,MX,69335765,Governance,State,Western Hemisphere
2014,MX,25418960,Governance,State,Western Hemisphere
2014,MX,198707,Governance,USAID,Western Hemisphere
2014,MX,43602,Governance,HHS,Western Hemisphere
2014,MX,39600,Governance,HHS,Western Hemisphere
2014,MX,329333,Governance,USAID,Western Hemisphere
2014,MX,134250,Governance,TDA,Western Hemisphere
2014,MX,121550,Governance,TDA,Western Hemisphere
2014,MX,150300,Governance,TDA,Western Hemisphere
2014,MX,364000,Governance,TDA,Western Hemisphere
2014,MX,96396,Governance,DOE,Western Hemisphere
2014,MX,6538,Governance,DOE,Western Hemisphere
2014,MX,-5939,Governance,DOE,Western Hemisphere
2014,MX,3203982,Governance,DOE,Western Hemisphere
2014,MX,41609,Governance,DOE,Western Hemisphere
2014,MX,21000,Governance,TDA,Western Hemisphere
2014,MX,494549,Governance,IAF,Western Hemisphere
2014,MX,7500,Governance,TDA,Western Hemisphere
2014,MX,76362,Governance,USAID,Western Hemisphere
2014,MX,190000,Governance,USAID,Western Hemisphere
2014,MX,20750,Governance,USAID,Western Hemisphere
2014,MX,123745,Governance,USAID,Western Hemisphere
2014,MX,90000,Governance,USAID,Western Hemisphere
2014,MX,49633,Governance,USAID,Western Hemisphere
2014,MX,460,Governance,USAID,Western Hemisphere
2014,MX,30753,Governance,USAID,Western Hemisphere
2014,MX,58265,Governance,USAID,Western Hemisphere
2014,MX,463,Governance,USAID,Western Hemisphere
2014,MX,142798,Governance,USAID,Western Hemisphere
2014,MX,193381,Governance,USAID,Western Hemisphere
2014,MX,39898,Governance,DOI,Western Hemisphere
2014,MX,77793,Commodity Assistance,IAF,Western Hemisphere
2014,MX,11312,Commodity Assistance,IAF,Western Hemisphere
2014,MX,20844,Economic Growth,IAF,Western Hemisphere
2014,MX,40052,Economic Growth,IAF,Western Hemisphere
2014,MX,21900,Economic Growth,IAF,Western Hemisphere
2014,MX,21050,Economic Growth,IAF,Western Hemisphere
2014,MX,70940,Economic Growth,IAF,Western Hemisphere
2014,MX,44190,Economic Growth,IAF,Western Hemisphere
2014,MX,37455,Economic Growth,IAF,Western Hemisphere
2014,MX,76697,Economic Growth,IAF,Western Hemisphere
2014,MX,685425,Economic Growth,USAID,Western Hemisphere
2014,MX,28670,Economic Growth,IAF,Western Hemisphere
2014,MX,82887,Economic Growth,IAF,Western Hemisphere
2014,MX,398603,Economic Growth,USAID,Western Hemisphere
2014,MX,652964,Economic Growth,USAID,Western Hemisphere
2014,MX,22374,Economic Growth,IAF,Western Hemisphere
2014,MX,27526,Economic Growth,IAF,Western Hemisphere
2014,MX,17643,Economic Growth,IAF,Western Hemisphere
2014,MX,21800,Economic Growth,IAF,Western Hemisphere
2014,MX,28933,Economic Growth,State,Western Hemisphere
2014,MX,35460,Economic Growth,State,Western Hemisphere
2014,MX,35000,Economic Growth,State,Western Hemisphere
2014,MX,30946,Economic Growth,State,Western Hemisphere
2014,MX,35000,Economic Growth,State,Western Hemisphere
2014,MX,30500,Economic Growth,State,Western Hemisphere
2014,MX,48000,Economic Growth,State,Western Hemisphere
2014,MX,125000,Economic Growth,State,Western Hemisphere
2014,MX,76245,Economic Growth,State,Western Hemisphere
2014,MX,154813,Economic Growth,State,Western Hemisphere
2014,MX,240000,Economic Growth,State,Western Hemisphere
2014,MX,615780,Economic Growth,State,Western Hemisphere
2014,MX,78173,Economic Growth,State,Western Hemisphere
2014,MX,572744,Economic Growth,USAID,Western Hemisphere
2014,MX,624958,Economic Growth,USAID,Western Hemisphere
2014,MX,462738,Economic Growth,USAID,Western Hemisphere
2014,MX,1829268,Economic Growth,USAID,Western Hemisphere
2014,MX,987475,Economic Growth,USAID,Western Hemisphere
2014,MX,261757,Economic Growth,State,Western Hemisphere
2014,MX,100000,Economic Growth,HHS,Western Hemisphere
2014,MX,73900,Economic Growth,TDA,Western Hemisphere
2014,MX,8364137,Economic Growth,USAID,Western Hemisphere
2014,MX,1249,Economic Growth,DOI,Western Hemisphere
2014,MX,22000,Economic Growth,DOI,Western Hemisphere
2014,MX,73305,Economic Growth,DOI,Western Hemisphere
2014,MX,75000,Economic Growth,DOI,Western Hemisphere
2014,MX,16500,Economic Growth,DOI,Western Hemisphere
2014,MX,10800,Economic Growth,DOI,Western Hemisphere
2014,MX,13500,Economic Growth,DOI,Western Hemisphere
2014,MX,45000,Economic Growth,DOI,Western Hemisphere
2014,MX,24950,Economic Growth,DOI,Western Hemisphere
2014,MX,40000,Economic Growth,DOI,Western Hemisphere
2014,MX,60000,Economic Growth,DOI,Western Hemisphere
2014,MX,24000,Economic Growth,DOI,Western Hemisphere
2014,MX,17500,Economic Growth,DOI,Western Hemisphere
2014,MX,12500,Economic Growth,DOI,Western Hemisphere
2014,MX,25000,Economic Growth,DOI,Western Hemisphere
2014,MX,9700,Economic Growth,DOI,Western Hemisphere
2014,MX,12500,Economic Growth,DOI,Western Hemisphere
2014,MX,4980,Economic Growth,DOI,Western Hemisphere
2014,MX,9487,Economic Growth,DOI,Western Hemisphere
2014,MX,11628,Economic Growth,DOI,Western Hemisphere
2014,MX,11468,Economic Growth,DOI,Western Hemisphere
2014,MX,80000,Economic Growth,DOI,Western Hemisphere
2014,MX,2495,Economic Growth,DOI,Western Hemisphere
2014,MX,46484,Economic Growth,DOI,Western Hemisphere
2014,MX,19000,Economic Growth,DOI,Western Hemisphere
2014,MX,25000,Economic Growth,DOI,Western Hemisphere
2014,MX,20300,Economic Growth,DOI,Western Hemisphere
2014,MX,43245,Economic Growth,DOI,Western Hemisphere
2014,MX,25000,Economic Growth,DOI,Western Hemisphere
2014,MX,35000,Economic Growth,DOI,Western Hemisphere
2014,MX,78430,Economic Growth,IAF,Western Hemisphere
2014,MX,29055,Economic Growth,IAF,Western Hemisphere
2014,MX,24000,Economic Growth,DOI,Western Hemisphere
2014,MX,13587,Economic Growth,DOI,Western Hemisphere
2014,MX,25000,Economic Growth,DOI,Western Hemisphere
2014,MX,20000,Economic Growth,DOI,Western Hemisphere
2014,MX,32622,Economic Growth,DOI,Western Hemisphere
2014,MX,702,Education,DOI,Western Hemisphere
2014,MX,27272,Education,DOI,Western Hemisphere
2014,MX,13563,Education,USAID,Western Hemisphere
2014,MX,60871,Education,USAID,Western Hemisphere
2014,MX,2550,Education,State,Western Hemisphere
2014,MX,23000,Education,DOI,Western Hemisphere
2014,MX,22000,Education,DOI,Western Hemisphere
2014,MX,10480,Education,DOI,Western Hemisphere
2014,MX,21800,Education,DOI,Western Hemisphere
2014,MX,4393,Education,DOI,Western Hemisphere
2014,MX,9384,Education,DOI,Western Hemisphere
2014,MX,252705,Education,USAID,Western Hemisphere
2014,MX,14231,Infrastructure,USAID,Western Hemisphere
2014,MX,115594,Other,USAID,Western Hemisphere
2014,MX,6974,Economic Growth,State,Western Hemisphere
2014,MX,2077,Economic Growth,State,Western Hemisphere
2014,MX,9040,Economic Growth,State,Western Hemisphere
2014,MX,34832,Governance,State,Western Hemisphere
2014,MX,4844,Governance,FTC,Western Hemisphere
2014,MX,4945,Governance,FTC,Western Hemisphere
2014,MX,21600,Governance,State,Western Hemisphere
2014,MX,239201,Economic Growth,PC,Western Hemisphere
2014,MX,80012,Governance,DOJ,Western Hemisphere
2014,MX,17697,Governance,DOJ,Western Hemisphere
2014,MX,19134,Governance,State,Western Hemisphere
2014,MX,456435,Governance,PC,Western Hemisphere
2014,MX,850,Governance,State,Western Hemisphere
2014,MX,49000,Governance,State,Western Hemisphere
2014,MX,1459,Governance,State,Western Hemisphere
2014,MX,2664336,Governance,State,Western Hemisphere
2014,MX,102122,Governance,State,Western Hemisphere
2014,MX,26400,Governance,State,Western Hemisphere
2014,MX,113000,Governance,State,Western Hemisphere
2014,MX,201000,Governance,State,Western Hemisphere
2014,MX,380427,Governance,State,Western Hemisphere
2014,MX,12553,Governance,State,Western Hemisphere
2014,MX,4288,Governance,State,Western Hemisphere
2014,MX,4363,Governance,State,Western Hemisphere
2014,MX,4589,Governance,State,Western Hemisphere
2014,MX,4838,Governance,State,Western Hemisphere
2014,MX,6000,Governance,State,Western Hemisphere
2014,MX,10000,Governance,State,Western Hemisphere
2014,MX,803373,Governance,USAID,Western Hemisphere
2014,MX,36252,Governance,DOT,Western Hemisphere
2014,MX,1335135,Governance,PC,Western Hemisphere
2014,MX,122189,Governance,USAID,Western Hemisphere
2014,MX,590000,Governance,USAID,Western Hemisphere
2014,MX,1000000,Governance,USAID,Western Hemisphere
2014,MX,1178456,Governance,USAID,Western Hemisphere
2014,MX,91189,Governance,USAID,Western Hemisphere
2014,MX,28350,Governance,USAID,Western Hemisphere
2014,MX,147,Governance,USAID,Western Hemisphere
2014,MX,133435,Governance,DOD,Western Hemisphere
2014,MX,6550000,Governance,DOD,Western Hemisphere
2014,MX,1427000,Health and Population,DOD,Western Hemisphere
2014,MX,43108000,Health and Population,DOD,Western Hemisphere
2015,MX,8183,Humanitarian,USAID,Western Hemisphere
2015,MX,7307,Humanitarian,USAID,Western Hemisphere
2015,MX,-9169,Humanitarian,USAID,Western Hemisphere
2015,MX,42000,Humanitarian,USAID,Western Hemisphere
2015,MX,15271,Humanitarian,USAID,Western Hemisphere
2015,MX,31500,Humanitarian,USAID,Western Hemisphere
2015,MX,18590,Humanitarian,USAID,Western Hemisphere
2015,MX,11154,Humanitarian,USAID,Western Hemisphere
2015,MX,27900,Humanitarian,USAID,Western Hemisphere
2015,MX,205779,Humanitarian,USAID,Western Hemisphere
2015,MX,225,Humanitarian,USAID,Western Hemisphere
2015,MX,3539,Humanitarian,USAID,Western Hemisphere
2015,MX,-2478,Humanitarian,USAID,Western Hemisphere
2015,MX,76353,Humanitarian,USAID,Western Hemisphere
2015,MX,32087,Humanitarian,USAID,Western Hemisphere
2015,MX,11842,Humanitarian,USAID,Western Hemisphere
2015,MX,58694,Humanitarian,USAID,Western Hemisphere
2015,MX,113328,Humanitarian,USAID,Western Hemisphere
2015,MX,688290,Humanitarian,USAID,Western Hemisphere
2015,MX,64874,Humanitarian,USAID,Western Hemisphere
2015,MX,252865,Humanitarian,USAID,Western Hemisphere
2015,MX,683,Humanitarian,USAID,Western Hemisphere
2015,MX,29970,Humanitarian,USAID,Western Hemisphere
2015,MX,16389,Humanitarian,USAID,Western Hemisphere
2015,MX,20440,Humanitarian,USAID,Western Hemisphere
2015,MX,35200,Humanitarian,USAID,Western Hemisphere
2015,MX,31269,Humanitarian,USAID,Western Hemisphere
2015,MX,1938609,Humanitarian,USAID,Western Hemisphere
2015,MX,16273,Humanitarian,USAID,Western Hemisphere
2015,MX,332259,Humanitarian,USAID,Western Hemisphere
2015,MX,3200,Humanitarian,USAID,Western Hemisphere
2015,MX,60511,Humanitarian,USAID,Western Hemisphere
2015,MX,201750,Humanitarian,USAID,Western Hemisphere
2015,MX,62772,Humanitarian,USAID,Western Hemisphere
2015,MX,396676,Humanitarian,USAID,Western Hemisphere
2015,MX,99561,Humanitarian,USAID,Western Hemisphere
2015,MX,9000,Governance,USAID,Western Hemisphere
2015,MX,6918,Governance,USAID,Western Hemisphere
2015,MX,3797,Governance,USAID,Western Hemisphere
2015,MX,22882,Governance,USAID,Western Hemisphere
2015,MX,132596,Governance,USAID,Western Hemisphere
2015,MX,48904,Governance,USAID,Western Hemisphere
2015,MX,5746587,Governance,USAID,Western Hemisphere
2015,MX,25553,Governance,USAID,Western Hemisphere
2015,MX,23609,Governance,USAID,Western Hemisphere
2015,MX,238479,Governance,USAID,Western Hemisphere
2015,MX,374210,Governance,USAID,Western Hemisphere
2015,MX,241973,Governance,USAID,Western Hemisphere
2015,MX,507568,Governance,USAID,Western Hemisphere
2015,MX,500000,Governance,USAID,Western Hemisphere
2015,MX,562412,Governance,USAID,Western Hemisphere
2015,MX,464000,Governance,USAID,Western Hemisphere
2015,MX,376354,Governance,USAID,Western Hemisphere
2015,MX,496235,Governance,USAID,Western Hemisphere
2015,MX,1042002,Governance,USAID,Western Hemisphere
2015,MX,590417,Governance,USAID,Western Hemisphere
2015,MX,3003068,Governance,USAID,Western Hemisphere
2015,MX,426837,Governance,USAID,Western Hemisphere
2015,MX,1472568,Governance,USAID,Western Hemisphere
2015,MX,1094304,Governance,USAID,Western Hemisphere
2015,MX,4939655,Governance,USAID,Western Hemisphere
2015,MX,50000,Governance,USAID,Western Hemisphere
2015,MX,-5172,Governance,USAID,Western Hemisphere
2015,MX,5555128,Governance,USAID,Western Hemisphere
2015,MX,1900,Governance,State,Western Hemisphere
2015,MX,286790,Governance,TDA,Western Hemisphere
2015,MX,413000,Governance,USAID,Western Hemisphere
2015,MX,10856,Governance,USAID,Western Hemisphere
2015,MX,279520,Governance,TDA,Western Hemisphere
2015,MX,118071,Governance,TDA,Western Hemisphere
2015,MX,15943,Governance,TDA,Western Hemisphere
2015,MX,91000,Governance,TDA,Western Hemisphere
2015,MX,31452,Governance,TDA,Western Hemisphere
2015,MX,62891,Governance,TDA,Western Hemisphere
2015,MX,607836,Governance,USAID,Western Hemisphere
2015,MX,84179,Governance,USAID,Western Hemisphere
2015,MX,266168,Governance,USAID,Western Hemisphere
2015,MX,477754,Governance,USAID,Western Hemisphere
2015,MX,23150,Governance,USAID,Western Hemisphere
2015,MX,218,Governance,USAID,Western Hemisphere
2015,MX,24999,Governance,USAID,Western Hemisphere
2015,MX,18601,Governance,USAID,Western Hemisphere
2015,MX,-155,Governance,USAID,Western Hemisphere
2015,MX,62208,Governance,USAID,Western Hemisphere
2015,MX,14387,Governance,USAID,Western Hemisphere
2015,MX,102028,Governance,USAID,Western Hemisphere
2015,MX,20000,Governance,DOI,Western Hemisphere
2015,MX,120301,Governance,TDA,Western Hemisphere
2015,MX,104032,Governance,USAID,Western Hemisphere
2015,MX,2436933,Governance,USAID,Western Hemisphere
2015,MX,56136,Governance,USAID,Western Hemisphere
2015,MX,1595886,Governance,USAID,Western Hemisphere
2015,MX,370829,Governance,USAID,Western Hemisphere
2015,MX,12864,Governance,USAID,Western Hemisphere
2015,MX,15,Governance,USAID,Western Hemisphere
2015,MX,1152,Governance,USAID,Western Hemisphere
2015,MX,25111,Governance,USAID,Western Hemisphere
2015,MX,169,Governance,USAID,Western Hemisphere
2015,MX,5470,Governance,USAID,Western Hemisphere
2015,MX,658542,Governance,DOE,Western Hemisphere
2015,MX,214518702,Governance,State,Western Hemisphere
2015,MX,141,Governance,USAID,Western Hemisphere
2015,MX,37080,Governance,HHS,Western Hemisphere
2015,MX,1881,Governance,State,Western Hemisphere
2015,MX,2519,Governance,State,Western Hemisphere
2015,MX,1953,Governance,DOE,Western Hemisphere
2015,MX,384021,Governance,DOE,Western Hemisphere
2015,MX,1239339,Governance,DOE,Western Hemisphere
2015,MX,2768790,Governance,DOE,Western Hemisphere
2015,MX,23412,Governance,USAID,Western Hemisphere
2015,MX,69468,Governance,USAID,Western Hemisphere
2015,MX,161567,Governance,USAID,Western Hemisphere
2015,MX,-57,Governance,USAID,Western Hemisphere
2015,MX,23070,Governance,USAID,Western Hemisphere
2015,MX,8748,Governance,USAID,Western Hemisphere
2015,MX,107898,Governance,USAID,Western Hemisphere
2015,MX,223943,Governance,USAID,Western Hemisphere
2015,MX,100000,Infrastructure,USAID,Western Hemisphere
2015,MX,750000,Other,State,Western Hemisphere
2015,MX,5208,Governance,DOI,Western Hemisphere
2015,MX,39220,Governance,DOI,Western Hemisphere
2015,MX,61189,Governance,IAF,Western Hemisphere
2015,MX,66202,Governance,IAF,Western Hemisphere
2015,MX,20000,Governance,IAF,Western Hemisphere
2015,MX,76800,Governance,IAF,Western Hemisphere
2015,MX,41495,Governance,IAF,Western Hemisphere
2015,MX,107768,Governance,IAF,Western Hemisphere
2015,MX,85000,Governance,State,Western Hemisphere
2015,MX,703285,Governance,USAID,Western Hemisphere
2015,MX,69220,Governance,IAF,Western Hemisphere
2015,MX,44360,Governance,IAF,Western Hemisphere
2015,MX,1036336,Infrastructure,USAID,Western Hemisphere
2015,MX,208222,Infrastructure,USAID,Western Hemisphere
